"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"24-Jun-1998","      875.45","      910.05","      873.60","      908.50","       25450669","          583.74"
"25-Jun-1998","      908.65","      939.15","      908.65","      932.15","       27318073","          664.41"
"26-Jun-1998","      931.80","      932.50","      914.45","      924.35","       22787822","          535.71"
"29-Jun-1998","      923.20","      951.20","      916.65","      949.10","       26261414","          585.70"
"30-Jun-1998","      949.45","      952.75","      933.00","      941.65","       28720117","          685.64"
"01-Jul-1998","      941.60","      945.55","      916.50","      942.25","       19339296","          612.70"
"02-Jul-1998","      941.65","      941.65","      918.10","      919.90","       15835243","          510.06"
"03-Jul-1998","      920.05","      920.05","      898.65","      900.55","       17725309","          528.55"
"06-Jul-1998","      901.00","      919.50","      900.90","      917.35","       17274906","          557.33"
"07-Jul-1998","      917.45","      936.00","      917.45","      924.70","       29371223","          811.11"
"08-Jul-1998","      925.15","      948.30","      924.95","      944.15","       25043934","          790.73"
"09-Jul-1998","      944.10","      966.10","      944.10","      961.05","       26540469","          878.95"
"10-Jul-1998","      961.65","      982.20","      961.65","      980.15","       34687855","          920.27"
"13-Jul-1998","      980.30","      991.70","      959.40","      964.35","       31761594","          936.48"
"14-Jul-1998","      964.10","      970.30","      954.50","      967.35","       23627084","          678.58"
"15-Jul-1998","      968.05","      988.55","      968.05","      971.40","       24903124","          760.30"
"16-Jul-1998","      972.00","     1005.90","      969.55","     1004.05","       28151491","         1077.81"
"17-Jul-1998","     1005.10","     1015.55","      996.60","     1000.95","       32611620","         1084.24"
"20-Jul-1998","     1001.90","     1002.40","      973.75","      977.30","       20884098","          666.38"
"21-Jul-1998","      977.65","      983.40","      960.85","      965.50","       26913359","          834.42"
"22-Jul-1998","      965.55","      976.50","      959.50","      965.70","       21578599","          618.43"
"23-Jul-1998","      965.35","      965.35","      931.75","      934.40","       26412525","          760.54"
"24-Jul-1998","      933.50","      934.75","      915.50","      920.10","       27508678","          709.01"
"27-Jul-1998","      919.40","      929.45","      895.85","      899.35","       24341340","          665.11"
"28-Jul-1998","      899.10","      920.00","      897.65","      917.25","       28308776","          761.09"
"29-Jul-1998","      917.40","      940.15","      917.40","      937.85","       27974665","          784.71"
"30-Jul-1998","      938.15","      949.85","      926.80","      932.60","       23814545","          798.04"
"31-Jul-1998","      932.60","      939.60","      925.25","      931.40","       24747027","          867.53"
"03-Aug-1998","      930.80","      930.80","      903.50","      906.00","       18363646","          598.60"
"04-Aug-1998","      905.65","      913.45","      903.15","      906.20","       19658165","          602.15"
"05-Aug-1998","      905.65","      911.80","      890.95","      907.45","       22290227","          586.79"
"06-Aug-1998","      907.90","      919.00","      900.20","      902.75","       27176069","          807.03"
"07-Aug-1998","      902.75","      903.55","      892.90","      895.55","       22250680","          608.74"
"10-Aug-1998","      895.15","      895.15","      877.55","      878.75","       19259587","          510.61"
"11-Aug-1998","      878.70","      878.70","      863.65","      866.50","       23646773","          532.43"
"12-Aug-1998","      866.35","      871.40","      853.10","      860.10","       23442339","          609.36"
"13-Aug-1998","      859.80","      878.40","      854.50","      872.25","       23529670","          644.89"
"14-Aug-1998","      872.85","      876.80","      863.55","      864.10","       17898322","          434.83"
"17-Aug-1998","      864.35","      873.20","      853.05","      854.55","       19019039","          534.62"
"18-Aug-1998","      854.55","      854.80","      831.10","      832.45","       26628099","          613.35"
"19-Aug-1998","      832.85","      853.90","      830.15","      838.30","       36170597","          737.06"
"20-Aug-1998","      839.30","      871.15","      839.30","      868.70","       34008642","          794.22"
"21-Aug-1998","      868.55","      871.15","      853.40","      855.45","       37413997","          802.82"
"24-Aug-1998","      855.20","      860.95","      845.35","      859.80","       21959553","          565.86"
"25-Aug-1998","      859.85","      874.15","      859.85","      871.90","       27813540","          670.58"
"27-Aug-1998","      872.15","      889.70","      872.15","      877.45","       32067132","          901.05"
"28-Aug-1998","      877.15","      877.15","      847.15","      849.80","       31493024","          841.69"
